Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,community_district,council_district,census_tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
73318,6020 3RD AVENUE,11/29/2022,10/17/2023,127854.0,6016,3 AVENUE,Brooklyn,11220.0,3057800045.0,3429099.0,307,38,000022,BK0702,40.641718,-74.020744,40.642003,-74.021119,10/17/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,16,0,0,1,15,0,0,0,0,0,16,0,16,53
73319,3254 PARKSIDE PLACE,12/01/2022,09/28/2023,1007099.0,3254,PARKSIDE PLACE,Bronx,10467.0,2033550061.0,2128980.0,207,11,042901,BX0703,40.875159,-73.87355,40.87554,-73.873148,09/28/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,30,0,8,10,9,3,0,0,0,0,30,0,30,98
73320,329-335 LINDEN BOULEVARD APARTMENTS,12/16/2022,07/14/2023,327272.0,335,LINDEN BOULEVARD,Brooklyn,11226.0,3048530075.0,3000000.0,317,40,000818,BK1701,40.652783,-73.947311,40.653074,-73.947156,07/14/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,0,6,7,0,0,0,0,0,13,0,13,41
73321,1757 BROOKLYN AVE,12/19/2022,11/15/2023,1007125.0,1757,BROOKLYN AVENUE,Brooklyn,11210.0,3075820012.0,3429101.0,318,45,000776,BK1801,40.630171,-73.94155,40.630207,-73.941247,11/15/2023,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,1,1,2,0,0,0,0,0,4,0,4,9
73322,187 20 STREET,12/22/2022,05/10/2024,144990.0,187,20 STREET,Brooklyn,11232.0,3006370076.0,3388089.0,307,38,000143,BK0702,40.662884,-73.994456,40.663104,-73.994363,05/10/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8
73323,130 HOPE STREET,12/27/2022,05/29/2024,983645.0,130,HOPE STREET,Brooklyn,11211.0,3023860007.0,3428907.0,301,34,000513,BK0102,40.712207,-73.953118,40.71207,-73.953382,05/29/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,43,0,8,22,10,3,0,0,0,0,43,0,43,143
73324,659 EAST 222 STREET,12/28/2022,01/05/2024,1007124.0,659,EAST 222 STREET,Bronx,10467.0,2048240025.0,2130470.0,212,12,000394,BX1201,40.886192,-73.863179,40.886381,-73.8629,01/05/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,1,2,0,0,0,0,0,0,3,0,3,10
73325,61 CLARKSON AVE,12/29/2022,,221432.0,61,CLARKSON AVENUE,Brooklyn,11226.0,3050550081.0,3115979.0,309,40,079601,BK0902,40.654966,-73.95779,40.655172,-73.957775,,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,4,11
73326,2316 CLARENDON ROAD,12/30/2022,08/28/2024,220777.0,2316,CLARENDON ROAD,Brooklyn,11226.0,3051890007.0,3119670.0,314,45,079001,BK1401,40.642836,-73.955239,40.642603,-73.954857,08/28/2024,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,5,15
73327,CONFIDENTIAL,12/16/2022,02/03/2023,,----,----,Bronx,,,,201,17,,,,,,,02/03/2023,Preservation,No,Non Prevailing Wage,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3
73329,CONFIDENTIAL,06/28/2023,04/26/2024,,----,----,Brooklyn,,,,318,45,,,,,,,04/26/2024,Preservation,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,2,2
73330,CONFIDENTIAL,11/29/2022,03/24/2023,,----,----,Queens,,,,412,28,,,,,,,03/24/2023,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
73331,CONFIDENTIAL,11/30/2022,05/05/2023,,----,----,Brooklyn,,,,317,45,,,,,,,05/05/2023,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,288856.0,750,ELDERT LANE,Brooklyn,11208.0,3042719001.0,3343249.0,305,42,120802,BK0505,40.672007,-73.863463,,,,Preservation,No,Prevailing Wage,0,2,3,0,0,0,0,0,4,1,0,0,0,0,5,0,5,5
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,288857.0,760,ELDERT LANE,Brooklyn,11208.0,3042719001.0,3343250.0,305,42,120802,BK0505,40.671721,-73.863391,,,,Preservation,No,Prevailing Wage,0,36,257,0,0,1,32,115,97,50,0,0,0,0,294,0,294,294
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,326066.0,675,LINCOLN AVENUE,Brooklyn,11208.0,3042710005.0,3095889.0,305,42,120802,BK0505,40.672675,-73.866436,40.67288,-73.865945,,Preservation,No,Prevailing Wage,0,39,279,0,0,1,35,124,107,53,0,0,0,0,319,0,319,319
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,326090.0,735,LINCOLN AVENUE,Brooklyn,11208.0,3042719001.0,3343256.0,305,42,120802,BK0505,40.671063,-73.866039,,,,Preservation,No,Prevailing Wage,0,40,253,0,0,1,32,115,97,50,0,0,0,0,294,0,294,294
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,808250.0,770,ELDERT LANE,Brooklyn,11208.0,3042719001.0,3343251.0,305,42,120802,BK0505,40.671436,-73.86332,,,,Preservation,No,Prevailing Wage,0,3,2,0,0,0,0,0,4,1,0,0,0,0,5,0,5,5
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,808251.0,780,ELDERT LANE,Brooklyn,11208.0,3042719001.0,3343253.0,305,42,120802,BK0505,40.670947,-73.863198,,,,Preservation,No,Prevailing Wage,0,4,2,0,0,0,0,0,5,1,0,0,0,0,6,0,6,6
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,808252.0,790,ELDERT LANE,Brooklyn,11208.0,3042719001.0,3343252.0,305,42,120802,BK0505,40.670554,-73.863105,,,,Preservation,No,Prevailing Wage,0,34,259,0,0,1,32,115,97,50,0,0,0,0,294,0,294,294
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,808702.0,725,LINCOLN AVENUE,Brooklyn,11208.0,3042719001.0,3343255.0,305,42,120802,BK0505,40.671283,-73.866092,,,,Preservation,No,Prevailing Wage,0,3,2,0,0,0,0,0,4,1,0,0,0,0,5,0,5,5
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,808703.0,745,LINCOLN AVENUE,Brooklyn,11208.0,3042719001.0,3343257.0,305,42,120802,BK0505,40.670846,-73.865989,,,,Preservation,No,Prevailing Wage,0,4,1,0,0,0,0,0,4,1,0,0,0,0,5,0,5,5
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,808704.0,755,LINCOLN AVENUE,Brooklyn,11208.0,3042719001.0,3343258.0,305,42,120802,BK0505,40.67028,-73.865853,,,,Preservation,No,Prevailing Wage,0,3,3,0,0,0,0,0,4,2,0,0,0,0,6,0,6,6
73332,LINDEN PLAZA.YR15.FY25,12/30/2024,,808705.0,765,LINCOLN AVENUE,Brooklyn,11208.0,3042719001.0,3343260.0,305,42,120802,BK0505,40.670242,-73.865842,,,,Preservation,No,Prevailing Wage,0,31,263,0,0,0,32,115,97,50,0,0,0,0,294,0,294,294
73333,CONFIDENTIAL,11/29/2022,03/20/2023,,----,----,Queens,,,,412,28,,,,,,,03/20/2023,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
73334,KENT VILLAGE,12/19/2022,,807980.0,111,CLYMER STREET,Brooklyn,11249.0,3021660001.0,3343951.0,301,34,000545,BK0103,40.705204,-73.965761,40.70625,-73.966222,,Preservation,No,Non Prevailing Wage,0,38,1,0,0,0,0,1,0,27,11,0,0,0,39,0,39,39
73334,KENT VILLAGE,12/19/2022,,807981.0,115,CLYMER STREET,Brooklyn,11249.0,3021660001.0,3343950.0,301,34,000545,BK0103,40.705204,-73.965761,40.70625,-73.966222,,Preservation,No,Non Prevailing Wage,0,35,4,0,0,0,0,1,0,27,11,0,0,0,39,0,39,39
73334,KENT VILLAGE,12/19/2022,,808094.0,50,DIVISION AVENUE,Brooklyn,11249.0,3021660001.0,3323168.0,301,34,000545,BK0103,40.707093,-73.966738,40.70625,-73.966222,,Preservation,No,Non Prevailing Wage,0,35,0,0,0,1,0,0,0,13,23,0,0,0,36,0,36,36
73334,KENT VILLAGE,12/19/2022,,808095.0,60,DIVISION AVENUE,Brooklyn,11249.0,3021660001.0,3323169.0,301,34,000545,BK0103,40.707169,-73.966309,40.70625,-73.966222,,Preservation,No,Non Prevailing Wage,0,177,15,0,0,0,0,49,96,47,0,0,0,0,192,0,192,192
73334,KENT VILLAGE,12/19/2022,,808096.0,64,DIVISION AVENUE,Brooklyn,11249.0,3021660001.0,3323170.0,301,34,000545,BK0103,40.707199,-73.966135,40.70625,-73.966222,,Preservation,No,Non Prevailing Wage,0,33,2,0,0,1,0,0,0,13,23,0,0,0,36,0,36,36
73334,KENT VILLAGE,12/19/2022,,809953.0,541,WYTHE AVENUE,Brooklyn,11249.0,3021660001.0,3323171.0,301,34,000545,BK0103,40.705937,-73.966875,40.70625,-73.966222,,Preservation,No,Non Prevailing Wage,0,180,12,0,0,0,0,49,96,47,0,0,0,0,192,0,192,192
73336,CONFIDENTIAL,12/27/2022,07/21/2023,,----,----,Staten Island,,,,501,49,,,,,,,07/21/2023,Preservation,No,Non Prevailing Wage,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
73337,CONFIDENTIAL,12/28/2022,09/26/2023,,----,----,Staten Island,,,,502,50,,,,,,,09/26/2023,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
73340,CONFIDENTIAL,02/10/2023,02/10/2023,,----,----,Queens,,,,402,26,,,,,,,02/10/2023,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
73341,CONFIDENTIAL,01/06/2023,01/06/2023,,----,----,Staten Island,,,,501,49,,,,,,,01/06/2023,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
73350,QUEENSWOOD.YR15.FY23,06/29/2023,06/29/2023,810777.0,54-39,100 STREET,Queens,11368.0,4019370001.0,4047631.0,404,21,044301,QN0402,40.73973,-73.860033,40.739482,-73.859139,06/29/2023,Preservation,Yes,Non Prevailing Wage,38,8,141,109,0,0,40,139,102,15,0,0,0,0,296,0,296,296
73353,WESTHAB. 1940 JEROME AVE,03/27/2024,,1008496.0,1940,JEROME AVENUE,Bronx,10453.0,2028530012.0,2008251.0,205,14,023301,BX0502,40.85113,-73.909771,40.850903,-73.909591,,New Construction,No,Non Prevailing Wage,77,0,37,0,0,1,94,10,11,0,0,0,0,0,115,0,115,115
73357,CONFIDENTIAL,01/13/2023,01/13/2023,,----,----,Queens,,,,407,20,,,,,,,01/13/2023,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
73360,GRAND STREET.HUDMF.FY23,05/31/2023,05/31/2023,872914.0,711,EAST 6 STREET,Manhattan,10009.0,1003760058.0,1075828.0,103,2,002602,MN0303,40.723369,-73.978931,40.723386,-73.978462,05/31/2023,Preservation,Yes,Non Prevailing Wage,74,0,0,0,0,1,0,74,1,0,0,0,0,0,75,0,75,75
73368,CONFIDENTIAL,09/28/2023,04/17/2024,,----,----,Brooklyn,,,,318,46,,,,,,,04/17/2024,Preservation,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
73371,WEST 148TH STREET HEIGHLINER PORTFOLIO.HPO.FY23,06/30/2023,06/30/2023,868558.0,201,WEST 148 STREET,Manhattan,10039.0,1020340029.0,1087428.0,110,9,000234,MN1002,40.823779,-73.938157,40.823864,-73.937962,06/30/2023,Preservation,Yes,Non Prevailing Wage,0,6,19,0,0,0,7,1,17,0,0,0,0,0,25,0,25,25
73372,LENOX AVENUE HEIGHLINER PORTFOLIO.YR15.FY23,06/02/2023,,23560.0,359,LENOX AVENUE,Manhattan,10027.0,1019120033.0,1057913.0,110,9,000224,MN1002,40.809606,-73.94416,40.809647,-73.944568,,Preservation,No,Non Prevailing Wage,0,18,7,0,0,1,6,8,12,0,0,0,0,0,26,0,26,26
73373,WASHINGTON AVENUE HEIGHLINER PORTFOLIO.YR15.FY23,06/02/2023,06/02/2023,864860.0,1011,WASHINGTON AVENUE,Bronx,10456.0,2023860144.0,2114125.0,203,16,018501,BX0301,40.826184,-73.909747,40.826483,-73.909964,06/02/2023,Preservation,Yes,Non Prevailing Wage,0,89,43,3,0,1,6,47,75,8,0,0,0,0,136,0,136,136
73374,FRANKLIN AVENUE HEIGHLINER PORTFOLIO.YR15.FY23,06/02/2023,06/02/2023,875658.0,1090,FRANKLIN AVENUE,Bronx,10456.0,2026070038.0,2114987.0,203,17,018502,BX0301,40.827669,-73.906479,40.827197,-73.906436,06/02/2023,Preservation,Yes,Non Prevailing Wage,0,39,20,0,0,1,10,20,30,0,0,0,0,0,60,0,60,60
73384,11-27 FOAM PLACE,03/26/2024,,654860.0,2025-11-27T00:00:00.000,FOAM PLACE,Queens,11691.0,4155590058.0,4000000.0,414,31,103202,QN1401,40.604639,-73.750973,40.604478,-73.751208,,New Construction,No,Non Prevailing Wage,0,0,20,0,0,0,3,16,1,0,0,0,0,0,20,0,20,68
73386,CONFIDENTIAL,09/25/2023,03/01/2024,,----,----,Staten Island,,,,501,49,,,,,,,03/01/2024,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
73387,953 DEAN STREET,08/10/2023,,1010020.0,953,DEAN STREET,Brooklyn,11238.0,3011340096.0,3000000.0,308,35,000305,BK0802,40.678176,-73.958301,40.678497,-73.95815,,New Construction,No,Non Prevailing Wage,0,0,71,0,1,0,11,38,21,2,0,0,0,0,72,0,72,240
73391,CONFIDENTIAL,01/27/2023,01/27/2023,,----,----,Bronx,,,,207,11,,,,,,,01/27/2023,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
73396,CONFIDENTIAL,07/16/2024,09/13/2024,,----,----,Bronx,,,,208,14,,,,,,,09/13/2024,Preservation,No,Non Prevailing Wage,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2
73400,CONFIDENTIAL,05/22/2023,09/07/2023,,----,----,Brooklyn,,,,305,37,,,,,,,09/07/2023,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
73405,43-25 52 STREET,12/20/2023,,1011187.0,43-25,52 STREET,Queens,11377.0,4013210010.0,4000000.0,402,26,025302,QN0202,40.743685,-73.912573,40.743223,-73.912404,,New Construction,No,Non Prevailing Wage,0,6,6,3,0,0,3,4,8,0,0,0,0,0,15,0,15,60
73412,94-15 SUTPHIN BOULEVARD,09/26/2024,,1004434.0,94-15,SUTPHIN BOULEVARD,Queens,11435.0,4099990001.0,4000000.0,412,27,000208,QN1201,40.698868,-73.806824,40.698895,-73.806326,,New Construction,No,Non Prevailing Wage,0,0,90,0,0,0,27,45,17,1,0,0,0,0,90,0,90,524
73416,2864 ATLANTIC AVENUE,07/26/2023,,1005983.0,2886,ATLANTIC AVENUE,Brooklyn,11207.0,3039650011.0,3000000.0,305,37,001170,BK0501,40.677116,-73.887853,40.676776,-73.888077,,New Construction,No,Non Prevailing Wage,0,19,20,0,6,0,10,12,23,0,0,0,0,0,45,0,45,183
73417,CONFIDENTIAL,12/07/2023,05/07/2024,,----,----,Queens,,,,409,32,,,,,,,05/07/2024,Preservation,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,2,2
73421,EAST NEW YORK - EMERALD GREEN  YR15.FY23,06/26/2023,06/26/2023,817281.0,1426,LORING AVENUE,Brooklyn,11208.0,3045170001.0,3347342.0,305,42,001220,BK0505,40.668279,-73.858835,40.667802,-73.859067,06/26/2023,Preservation,Yes,Non Prevailing Wage,7,83,9,0,0,1,20,20,60,0,0,0,0,0,100,0,100,100
73424,CONFIDENTIAL,03/02/2023,03/02/2023,,----,----,Bronx,,,,205,14,,,,,,,03/02/2023,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
73425,CONFIDENTIAL,02/10/2023,02/10/2023,,----,----,Queens,,,,404,26,,,,,,,02/10/2023,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
73430,147-35 95TH AVENUE,03/05/2024,,1007987.0,147-35,95 AVENUE,Queens,11435.0,4099990001.0,4000000.0,412,27,000208,QN1201,40.698786,-73.805464,40.698895,-73.806326,,New Construction,No,Non Prevailing Wage,0,0,93,0,0,0,39,36,18,0,0,0,0,0,93,0,93,521
73431,1889 ATLANTIC AVENUE,12/19/2023,,1007984.0,1889,ATLANTIC AVENUE,Brooklyn,11233.0,3017140030.0,3000000.0,303,41,000299,BK0302,40.676975,-73.922355,40.677255,-73.922131,,New Construction,No,Non Prevailing Wage,0,0,16,0,0,0,3,5,8,0,0,0,0,0,16,0,16,89
73465,828 METROPOLITAN AVENUE,11/01/2023,,1010645.0,828,METROPOLITAN AVENUE,Brooklyn,11211.0,3029160014.0,3000000.0,301,34,000481,BK0104,40.71468,-73.940816,40.714466,-73.941437,12/19/2024,New Construction,No,Non Prevailing Wage,0,12,15,5,0,0,2,18,12,0,0,0,0,0,32,0,32,136
73469,BK-2667 FULTON STREET_MIH73402,04/09/2024,,1007636.0,2667,FULTON STREET,Brooklyn,11207.0,3036610001.0,3427033.0,305,37,001146,BK0501,40.677388,-73.896083,40.67764,-73.895895,,New Construction,No,Non Prevailing Wage,0,11,11,0,6,0,0,12,16,0,0,0,0,0,28,0,28,110
73472,185 CHRYSTIE STREET,12/12/2024,,1009810.0,185,CHRYSTIE STREET,Manhattan,10002.0,1004260035.0,1000000.0,103,1,003601,MN0302,40.721611,-73.992063,40.721724,-73.992355,,New Construction,No,Non Prevailing Wage,0,4,7,0,0,0,0,4,7,0,0,0,0,0,11,0,11,58
73473,910 DEKALB AVENUE.YR15.FY25,08/27/2024,,836035.0,910,DE KALB AVENUE,Brooklyn,11221.0,3016010004.0,3389800.0,303,36,000281,BK0302,40.692735,-73.939454,40.692518,-73.939372,,Preservation,Yes,Non Prevailing Wage,7,54,2,0,0,1,38,7,19,0,0,0,0,0,64,0,64,64
73474,1363 FRANKLIN AVE.YR15.FY25,08/27/2024,,847027.0,1363,FRANKLIN AVENUE,Bronx,10456.0,2029310073.0,2114128.0,203,16,000149,BX0301,40.833206,-73.900859,40.83331,-73.90131,,Preservation,No,Non Prevailing Wage,5,58,2,0,0,1,44,0,22,0,0,0,0,0,66,0,66,66
73479,558 SACKETT STREET,02/14/2024,,1012092.0,558,SACKETT STREET,Brooklyn,11217.0,3004330014.0,3336117.0,306,39,011901,BK0601,40.679503,-73.986365,40.679314,-73.986498,,New Construction,No,Non Prevailing Wage,0,4,4,0,1,0,0,5,4,0,0,0,0,0,9,0,9,34
73481,CONFIDENTIAL,09/25/2023,01/11/2024,,----,----,Queens,,,,412,27,,,,,,,01/11/2024,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
73482,43-09 52ND STREET,06/27/2024,,1013389.0,43-09,52 STREET,Queens,11377.0,4013210019.0,4000000.0,402,26,025302,QN0202,40.743858,-73.912533,40.743781,-73.912291,,New Construction,No,Non Prevailing Wage,0,3,2,1,0,0,0,2,4,0,0,0,0,0,6,0,6,33
73483,PARADISE MANAGEMENT CLUSTER 6.HPO.FY23,12/27/2023,12/27/2023,52048.0,960,BRONX PARK SOUTH,Bronx,10460.0,2031340007.0,2013271.0,206,15,000361,BX0601,40.84519,-73.879025,40.845023,-73.87922,12/27/2023,Preservation,Yes,Non Prevailing Wage,0,0,21,0,0,0,0,2,18,1,0,0,0,0,21,0,21,21
73483,PARADISE MANAGEMENT CLUSTER 6.HPO.FY23,12/27/2023,12/27/2023,52049.0,968,BRONX PARK SOUTH,Bronx,10460.0,2031340009.0,2013272.0,206,15,000361,BX0601,40.845067,-73.878848,40.844908,-73.879054,12/27/2023,Preservation,Yes,Non Prevailing Wage,0,0,28,0,0,0,0,11,13,4,0,0,0,0,28,0,28,28
73483,PARADISE MANAGEMENT CLUSTER 6.HPO.FY23,12/27/2023,12/27/2023,97525.0,2238,MORRIS AVENUE,Bronx,10453.0,2031710001.0,2013860.0,205,14,023704,BX0503,40.857059,-73.902562,40.856847,-73.902443,12/27/2023,Preservation,Yes,Non Prevailing Wage,2,10,20,4,0,1,0,25,12,0,0,0,0,0,37,0,37,37
73484,PARADISE MANAGEMENT CLUSTER 7.HPO.FY23,12/27/2023,12/27/2023,49397.0,1893,BELMONT AVENUE,Bronx,10457.0,2029470040.0,2009914.0,206,15,036901,BX0602,40.844789,-73.892901,40.845037,-73.892948,12/27/2023,Preservation,Yes,Non Prevailing Wage,0,0,28,0,0,0,0,10,12,6,0,0,0,0,28,0,28,28
73484,PARADISE MANAGEMENT CLUSTER 7.HPO.FY23,12/27/2023,12/27/2023,60381.0,2132,DALY AVENUE,Bronx,10460.0,2031290001.0,2013236.0,206,15,000363,BX0601,40.845524,-73.880958,40.845434,-73.880702,12/27/2023,Preservation,Yes,Non Prevailing Wage,0,0,37,0,0,0,0,12,15,5,5,0,0,0,37,0,37,37
73484,PARADISE MANAGEMENT CLUSTER 7.HPO.FY23,12/27/2023,12/27/2023,60383.0,2138,DALY AVENUE,Bronx,10460.0,2031290004.0,2013237.0,206,15,000363,BX0601,40.845574,-73.880922,40.845617,-73.880571,12/27/2023,Preservation,Yes,Non Prevailing Wage,1,0,30,0,0,0,0,6,15,10,0,0,0,0,31,0,31,31
73485,COALITION HOUSES YR15.FY24,04/30/2024,,35554.0,166,WEST 77 STREET,Manhattan,10024.0,1011480059.0,1030186.0,107,6,000161,MN0702,40.781385,-73.978205,40.781374,-73.978801,,Preservation,No,Non Prevailing Wage,9,2,3,0,0,1,15,0,0,0,0,0,0,0,15,0,15,15
73485,COALITION HOUSES YR15.FY24,04/30/2024,,35555.0,168,WEST 77 STREET,Manhattan,10024.0,1011480060.0,1030187.0,107,6,000161,MN0702,40.781401,-73.978248,40.781401,-73.978866,,Preservation,No,Non Prevailing Wage,11,3,0,0,0,0,12,2,0,0,0,0,0,0,14,0,14,14
73485,COALITION HOUSES YR15.FY24,04/30/2024,,35556.0,170,WEST 77 STREET,Manhattan,10024.0,1011480160.0,1030195.0,107,6,000161,MN0702,40.781418,-73.978288,40.781426,-73.978923,,Preservation,No,Non Prevailing Wage,7,3,1,0,0,0,10,1,0,0,0,0,0,0,11,0,11,11
73489,PARADISE MANAGEMENT CLUSTER 8.HPO.FY23,12/27/2023,12/27/2023,60069.0,2078,CROTONA PARKWAY,Bronx,10460.0,2031180056.0,2013098.0,206,15,000363,BX0601,40.845201,-73.884624,40.845116,-73.884418,12/27/2023,Preservation,Yes,Non Prevailing Wage,0,0,21,0,0,0,0,5,16,0,0,0,0,0,21,0,21,21
73489,PARADISE MANAGEMENT CLUSTER 8.HPO.FY23,12/27/2023,12/27/2023,96756.0,2075,MOHEGAN AVENUE,Bronx,10460.0,2031180039.0,2092361.0,206,15,000363,BX0601,40.844841,-73.884049,40.844902,-73.884414,12/27/2023,Preservation,Yes,Non Prevailing Wage,0,1,20,0,0,0,0,4,17,0,0,0,0,0,21,0,21,21
73489,PARADISE MANAGEMENT CLUSTER 8.HPO.FY23,12/27/2023,12/27/2023,96757.0,2079,MOHEGAN AVENUE,Bronx,10460.0,2031180036.0,2013095.0,206,15,000363,BX0601,40.844924,-73.883981,40.845003,-73.884183,12/27/2023,Preservation,Yes,Non Prevailing Wage,0,0,20,1,0,1,0,6,16,0,0,0,0,0,22,0,22,22
73489,PARADISE MANAGEMENT CLUSTER 8.HPO.FY23,12/27/2023,12/27/2023,806415.0,2074,CROTONA PARKWAY,Bronx,10460.0,2031180039.0,2092362.0,206,15,000363,BX0601,40.845105,-73.884678,40.844902,-73.884414,12/27/2023,Preservation,Yes,Non Prevailing Wage,0,1,21,0,0,0,0,11,7,4,0,0,0,0,22,0,22,22
73490,PARADISE MANAGEMENT CLUSTER 9.HPO.FY23,12/27/2023,12/27/2023,100146.0,1146,OGDEN AVENUE,Bronx,10452.0,2025140050.0,2003265.0,204,16,000199,BX0402,40.836503,-73.927351,40.836335,-73.927091,12/27/2023,Preservation,Yes,Non Prevailing Wage,0,4,44,0,0,0,0,36,12,0,0,0,0,0,48,0,48,48
73490,PARADISE MANAGEMENT CLUSTER 9.HPO.FY23,12/27/2023,12/27/2023,121007.0,80,WEST 170 STREET,Bronx,10452.0,2025060121.0,2003099.0,204,16,000211,BX0402,40.840342,-73.922157,40.840114,-73.922139,12/27/2023,Preservation,Yes,Non Prevailing Wage,1,6,49,0,0,2,7,24,26,1,0,0,0,0,58,0,58,58
73491,PARADISE MANAGEMENT CLUSTER 10.HPO.FY23,12/27/2023,12/27/2023,65811.0,250,EAST 176 STREET,Bronx,10457.0,2028000068.0,2007537.0,205,14,022901,BX0502,40.847418,-73.904936,40.847171,-73.904922,12/27/2023,Preservation,Yes,Non Prevailing Wage,1,1,50,7,0,1,11,43,6,0,0,0,0,0,60,0,60,60
73491,PARADISE MANAGEMENT CLUSTER 10.HPO.FY23,12/27/2023,12/27/2023,109334.0,1234,SHAKESPEARE AVENUE,Bronx,10452.0,2025060033.0,2003081.0,204,16,000199,BX0402,40.838034,-73.923233,40.837924,-73.923045,12/27/2023,Preservation,Yes,Non Prevailing Wage,0,4,32,1,0,1,0,32,6,0,0,0,0,0,38,0,38,38
73492,PARADISE MANAGEMENT CLUSTER 11.HPO.FY23,12/27/2023,12/27/2023,95691.0,1261,MERRIAM AVENUE,Bronx,10452.0,2025290063.0,2003518.0,204,16,000201,BX0402,40.839584,-73.926339,40.839252,-73.926535,12/27/2023,Preservation,Yes,Non Prevailing Wage,6,17,52,2,0,1,0,58,19,0,1,0,0,0,78,0,78,78
73493,PARADISE MANAGEMENT CLUSTER 12.HPO.FY23,12/27/2023,12/27/2023,88745.0,1055,JEROME AVENUE,Bronx,10452.0,2025040105.0,2003053.0,204,16,000193,BX0402,40.832955,-73.925212,40.833098,-73.925457,12/27/2023,Preservation,Yes,Non Prevailing Wage,1,11,51,1,0,1,0,46,17,1,1,0,0,0,65,0,65,65
73494,PARADISE MANAGEMENT CLUSTER 13.HPO.FY23,12/27/2023,12/27/2023,65392.0,306,EAST 171 STREET,Bronx,10457.0,2027840010.0,2007237.0,204,16,000225,BX0403,40.838562,-73.909477,40.838368,-73.909676,12/27/2023,Preservation,Yes,Non Prevailing Wage,1,9,37,32,0,0,0,51,23,5,0,0,0,0,79,0,79,79
