school_district,Bldg ID,Bldg Name,Bldg Enroll,Target Bldg Cap,Target Bldg Util,Org ID,Incl. Class,Organization Name,Org Enroll,Org Target Cap,Org Target Util,PreK Cap +,No. of Cluster / Spec Rms Reported +,No. of Cluster Rms Needed +,Data As Of
11,X181,I.S. 181 - X,1068.0,1053.0,101.0,X181,  ,I.S. 181 - X,873.0,875.0,100.0,0.0,6.0,0.0,09/12/2017
11,X189,P.S./I.S. 189 (@STEENWICK AVE)-X,738.0,821.0,90.0,X189,  ,P.S./I.S. 189 (@STEENWICK AVE)-X,407.0,409.0,100.0,54.0,3.0,3.0,09/12/2017
11,X189,P.S./I.S. 189 (@STEENWICK AVE)-X,738.0,821.0,90.0,X462,  ,CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE SCHOOL (CASA),251.0,316.0,79.0,0.0,2.0,0.0,09/12/2017
11,X189,P.S./I.S. 189 (@STEENWICK AVE)-X,738.0,821.0,90.0,X723,  ,X723 SPED - X,80.0,96.0,83.0,0.0,,0.0,09/12/2017
11,X194,P.S./I.S. 194 - X,1408.0,1039.0,136.0,X168,  ,X168 SPED - X,45.0,53.0,85.0,,,,09/12/2017
11,X194,P.S./I.S. 194 - X,1408.0,1039.0,136.0,X194,  ,P.S./I.S. 194 - X,1363.0,986.0,138.0,0.0,4.0,5.0,09/12/2017
11,X292,THE DOMINIC CASTORE EDUCATIONAL COMPLEX - X,236.0,177.0,133.0,X357,  ,YOUNG VOICES ACADEMY OF THE BRONX,236.0,177.0,133.0,36.0,2.0,2.0,09/12/2017
11,X292,THE DOMINIC CASTORE EDUCATIONAL COMPLEX - X,,,,X534,  ,DISTRICT 11 PRE-K CENTER,,,,,,,09/12/2017
11,X311,P.S. 311 - X,70.0,264.0,27.0,X481,  ,THE STEAM BRIDGE SCHOOL - X,70.0,264.0,27.0,0.0,1.0,2.0,09/12/2017
11,X311,P.S. 311 - X,,,,X534,  ,DISTRICT 11 PRE-K CENTER,,,,,,,09/12/2017
11,X314,P.S. 314 - X,43.0,145.0,30.0,X483,  ,THE MATILDA AVENUE SCHOOL - X,43.0,145.0,30.0,0.0,2.0,2.0,09/12/2017
11,X362,I.S./H.S. 362 - X,1261.0,1580.0,80.0,X270,  ,ACADEMY FOR SCHOLARSHIP AND ENTR - X,381.0,520.0,73.0,0.0,4.0,0.0,09/12/2017
11,X362,I.S./H.S. 362 - X,1261.0,1580.0,80.0,X513,  ,NEW WORLD HS - X,372.0,493.0,75.0,0.0,7.0,0.0,09/12/2017
11,X362,I.S./H.S. 362 - X,1261.0,1580.0,80.0,X514,  ,SPORTS PROFESSIONS HS - X,421.0,469.0,90.0,0.0,5.0,0.0,09/12/2017
11,X362,I.S./H.S. 362 - X,1261.0,1580.0,80.0,X754,  ,X754 SPED - X,87.0,98.0,89.0,,,,09/12/2017
11,X415,CHRISTOPHER COLUMBUS HS - X,2458.0,2765.0,89.0,X010,# ,X010 SPED - X,9.0,0.0,0.0,,,,09/12/2017
11,X415,CHRISTOPHER COLUMBUS HS - X,2458.0,2765.0,89.0,X288,  ,COLLEGIATE INST FOR MATH & SCI - X,699.0,670.0,104.0,0.0,3.0,0.0,09/12/2017
11,X415,CHRISTOPHER COLUMBUS HS - X,2458.0,2765.0,89.0,X299,  ,ASTOR COLLEGIATE HS - X,465.0,717.0,65.0,0.0,2.0,0.0,09/12/2017
11,X415,CHRISTOPHER COLUMBUS HS - X,2458.0,2765.0,89.0,X508,  ,BRONXDALE HIGH SCHOOL - X,434.0,659.0,66.0,0.0,2.0,0.0,09/12/2017
11,X415,CHRISTOPHER COLUMBUS HS - X,2458.0,2765.0,89.0,X509,  ,PELHAM HIGH SCHOOL FOR LANGUAGE AND INNOVATION - X,361.0,225.0,160.0,0.0,1.0,0.0,09/12/2017
11,X415,CHRISTOPHER COLUMBUS HS - X,2458.0,2765.0,89.0,X542,  ,PELHAM PREP HS - X,490.0,494.0,99.0,0.0,4.0,0.0,09/12/2017
11,X415,CHRISTOPHER COLUMBUS HS - X,2458.0,2765.0,89.0,XSBH,  ,MONTEFIORE - X,,,,,,,09/12/2017
11,X425,EVANDER CHILDS HS - X,2705.0,2708.0,100.0,X253,  ,HS FOR WRITING & COMM ARTS - X,371.0,459.0,81.0,0.0,3.0,0.0,09/12/2017
11,X425,EVANDER CHILDS HS - X,2705.0,2708.0,100.0,X265,  ,BRONX LAB SCHOOL - X,436.0,458.0,95.0,0.0,4.0,0.0,09/12/2017
11,X425,EVANDER CHILDS HS - X,2705.0,2708.0,100.0,X275,  ,HS OF COMPUTERS & TECHNOLOGY - X,544.0,414.0,131.0,0.0,6.0,0.0,09/12/2017
11,X425,EVANDER CHILDS HS - X,2705.0,2708.0,100.0,X290,  ,BRONX ACAD OF HEALTH CAREERS - X,457.0,452.0,101.0,0.0,5.0,0.0,09/12/2017
11,X425,EVANDER CHILDS HS - X,2705.0,2708.0,100.0,X544,  ,HS FOR CONTEMPORARY ARTS - X,494.0,481.0,103.0,0.0,10.0,0.0,09/12/2017
11,X425,EVANDER CHILDS HS - X,2705.0,2708.0,100.0,X545,  ,BRONX AEROSPACE HS - X,395.0,444.0,89.0,0.0,3.0,0.0,09/12/2017
11,X425,EVANDER CHILDS HS - X,2705.0,2708.0,100.0,X723,# ,X723 SPED - X,8.0,0.0,0.0,,,,09/12/2017
11,X455,HARRY S. TRUMAN HS - X,2652.0,3328.0,80.0,M645,  ,SCHOOL FOR COOP TECH. ED. - M,1.0,13.0,8.0,,,,09/12/2017
11,X455,HARRY S. TRUMAN HS - X,2652.0,3328.0,80.0,X176,  ,X176 SPED - X,248.0,252.0,98.0,0.0,,0.0,09/12/2017
11,X455,HARRY S. TRUMAN HS - X,2652.0,3328.0,80.0,X249,  ,BRONX HEALTH SCIENCES HS - X,333.0,345.0,97.0,0.0,0.0,0.0,09/12/2017
11,X455,HARRY S. TRUMAN HS - X,2652.0,3328.0,80.0,X455,  ,HARRY S. TRUMAN HS - X,2070.0,2718.0,76.0,0.0,54.0,0.0,09/12/2017
11,X455,HARRY S. TRUMAN HS - X,2652.0,3328.0,80.0,XCBO,  ,VARIOUS CBO'S - X,,,,,,,09/12/2017
11,X455,HARRY S. TRUMAN HS - X,2652.0,3328.0,80.0,XSBH,  ,MORRIS HEIGHTS - X,,,,,,,09/12/2017
11,X455,HARRY S. TRUMAN HS - X,2652.0,3328.0,80.0,XSFS,  ,FOOD SERVICES - X,,,,,,,09/12/2017
11,X455,HARRY S. TRUMAN HS - X,2652.0,3328.0,80.0,XSST,  ,OFFICE OF SCHOOL SAFETY - X,,,,,,,09/12/2017
11,X498,THE LT. CURTIS MEYRAN AND JOHN BELLEW EDUCATION COMPLEX - X,998.0,825.0,121.0,X176,* ,X176 SPED - X,48.0,40.0,120.0,,,,09/12/2017
11,X498,THE LT. CURTIS MEYRAN AND JOHN BELLEW EDUCATION COMPLEX - X,998.0,825.0,121.0,X378,  ,CARL ICAHN CHARTER SCHOOL 2 - X,324.0,367.0,88.0,0.0,1.0,3.0,09/12/2017
11,X498,THE LT. CURTIS MEYRAN AND JOHN BELLEW EDUCATION COMPLEX - X,998.0,825.0,121.0,X498,  ,P.S. / I.S. 498 - X,626.0,418.0,150.0,0.0,4.0,3.0,09/12/2017
11,X701,P.S. 10 - X,52.0,68.0,76.0,X723,  ,X723 SPED - X,52.0,68.0,76.0,,,,09/12/2017
11,X722,P.S. 721 (OTC) - X,401.0,318.0,126.0,X721,  ,X721 SPED - X,401.0,318.0,126.0,0.0,,0.0,09/12/2017
11,X839,BRONX HS FOR THE VISUAL ARTS - X,564.0,513.0,110.0,X418,  ,BRONX HS FOR THE VISUAL ARTS - X,500.0,479.0,104.0,0.0,6.0,0.0,09/12/2017
11,X839,BRONX HS FOR THE VISUAL ARTS - X,564.0,513.0,110.0,X811,* ,X811 SPED - X,64.0,34.0,188.0,,,,09/12/2017
11,X906,P.S. 175 TRANSPORTABLE - X ##,,,,X175,  ,P.S. 175 - X,,,,,,,09/12/2017
11,X916,P.S. 16 TRANSPORTABLE1 - X ##,,,,X016,  ,P.S. 16 - X,,,,,,,09/12/2017
11,X917,P.S. 97 TEMP. C.R. BLDG. - X,150.0,149.0,101.0,X097,  ,P.S. 97 - X,150.0,149.0,101.0,,,,09/12/2017
11,X918,P.S. 68 TEMP. C.R. BLDG. - X,225.0,144.0,156.0,X068,  ,P.S. 68 - X,225.0,144.0,156.0,,,,09/12/2017
11,X919,P.S. 89 TEMP. C.R. BLDG. - X,253.0,166.0,152.0,X089,  ,P.S. 89 - X,253.0,166.0,152.0,,,,09/12/2017
11,X921,P.S. 121 TEMP. C.R. BLDG. - X,121.0,101.0,120.0,X121,  ,P.S. 121 - X,121.0,101.0,120.0,,,,09/12/2017
11,X923,P.S. 103 TEMP. C.R. BLDG. - X,295.0,198.0,149.0,X103,  ,P.S. 103 - X,295.0,198.0,149.0,,,,09/12/2017
11,X926,P.S. 76 TEMP. C.R. BLDG. - X,250.0,162.0,154.0,X076,  ,P.S. 76 - X,250.0,162.0,154.0,,,,09/12/2017
11,X935,P.S. 105 TEMP. C.R. BLDG. - X,408.0,257.0,159.0,X105,  ,P.S. 105 - X,408.0,257.0,159.0,,,,09/12/2017
11,X942,P.S. 16 TRANSPORTABLE2 - X ##,,,,X016,  ,P.S. 16 - X,,,,,,,09/12/2017
11,X945,P.S. 87 TRANSPORTABLE - X ##,,,,X087,  ,P.S. 87 - X,,,,,,,09/12/2017
11,X946,P.S. 108 TRANSPORTABLE - X ##,,,,X108,  ,P.S. 108 - X,,,,,,,09/12/2017
11,X981,P.S. 83 ANNEX - X,752.0,683.0,110.0,X083,  ,P.S. 83 - X,752.0,683.0,110.0,,,,09/12/2017
11,X997,P.S. 97 TRANSPORTABLE - X ##,,,,X097,  ,P.S. 97 - X,,,,,,,09/12/2017
12,X006,P.S. 6 - X,596.0,837.0,71.0,X006,  ,P.S. 6 - X,596.0,837.0,71.0,71.0,3.0,3.0,09/12/2017
12,X044,P.S. 44 - X,422.0,674.0,63.0,X044,  ,P.S. 44 - X,268.0,441.0,61.0,35.0,2.0,3.0,09/12/2017
12,X044,P.S. 44 - X,422.0,674.0,63.0,X341,  ,I.S. 341 - X,154.0,233.0,66.0,0.0,1.0,0.0,09/12/2017
12,X047,P.S. 47 - X,1157.0,786.0,147.0,X047,  ,P.S. 47 - X,1157.0,786.0,147.0,0.0,0.0,4.0,09/12/2017
12,X050,P.S. 50 - X,484.0,541.0,89.0,X050,  ,P.S. 50 - X,58.0,115.0,50.0,0.0,2.0,2.0,09/12/2017
12,X050,P.S. 50 - X,484.0,541.0,89.0,X314,  ,FAIRMONT NEIGHBORHOOD SCHOOL,301.0,386.0,78.0,32.0,2.0,3.0,09/12/2017
12,X050,P.S. 50 - X,484.0,541.0,89.0,X458,  ,SAMARA COMMUNITY SCHOOL,125.0,40.0,313.0,32.0,2.0,2.0,09/12/2017
12,X057,P.S. 57 - X,851.0,718.0,119.0,X057,  ,P.S. 57 - X,581.0,474.0,123.0,32.0,2.0,3.0,09/12/2017
12,X057,P.S. 57 - X,851.0,718.0,119.0,X273,  ,I.S. 273 - X,270.0,244.0,111.0,0.0,3.0,0.0,09/12/2017
12,X061,P.S. 61 - X,539.0,723.0,75.0,X061,  ,P.S. 61 - X,300.0,477.0,63.0,34.0,2.0,3.0,09/12/2017
12,X061,P.S. 61 - X,539.0,723.0,75.0,X190,  ,I.S. 190 - X,239.0,246.0,97.0,0.0,3.0,0.0,09/12/2017
12,X061,P.S. 61 - X,539.0,723.0,75.0,XCBO,  ,CHILDREN'S AID SOCIETY - X,,,,,,,09/12/2017
12,X066,P.S. 66 - X,976.0,976.0,100.0,X066,  ,P.S. 66 - X,709.0,711.0,100.0,72.0,4.0,3.0,09/12/2017
12,X066,P.S. 66 - X,976.0,976.0,100.0,X286,  ,I.S. 286 - X,267.0,265.0,101.0,0.0,2.0,0.0,09/12/2017
12,X067,P.S. 67 - X**,1235.0,1179.0,105.0,X067,  ,P.S. 67 - X,659.0,564.0,117.0,72.0,1.0,3.0,09/12/2017
12,X067,P.S. 67 - X**,1235.0,1179.0,105.0,X372,  ,I.S. 372 - X,576.0,615.0,94.0,0.0,1.0,0.0,09/12/2017
12,X077,P.S. 195 - X,1512.0,1075.0,141.0,X195,  ,P.S. 195 - X,794.0,562.0,141.0,34.0,0.0,4.0,09/12/2017
12,X077,P.S. 195 - X,1512.0,1075.0,141.0,X196,  ,P.S. 196 - X,718.0,513.0,140.0,34.0,1.0,4.0,09/12/2017
12,X084,P.S. 811 (OLD I84) - X,579.0,620.0,93.0,X811,  ,X811 SPED - X,579.0,620.0,93.0,0.0,,0.0,09/12/2017
12,X084,P.S. 811 (OLD I84) - X,579.0,620.0,93.0,XADM,  ,DISTRICT OFFICE #12 - X,,,,,,,09/12/2017
12,X084,P.S. 811 (OLD I84) - X,579.0,620.0,93.0,XSFS,  ,DISTRICT 12 FOOD SERVICES - X,,,,,,,09/12/2017
12,X092,P.S. 92 - X,614.0,715.0,86.0,X092,  ,P.S. 92 - X,455.0,571.0,80.0,36.0,4.0,3.0,09/12/2017
12,X092,P.S. 92 - X,614.0,715.0,86.0,X352,  ,X352 SPED - X,159.0,144.0,110.0,,,,09/12/2017
12,X098,I.S. 98 - X,958.0,1516.0,63.0,M984,  ,LYFE,,,,,,,09/12/2017
12,X098,I.S. 98 - X,958.0,1516.0,63.0,X098,  ,I.S. 98 - X,199.0,588.0,34.0,0.0,4.0,0.0,09/12/2017
12,X098,I.S. 98 - X,958.0,1516.0,63.0,X251,  ,EXPLORATIONS ACADEMY - X,363.0,468.0,78.0,0.0,3.0,0.0,09/12/2017
12,X098,I.S. 98 - X,958.0,1516.0,63.0,X511,  ,BRONX ENVISION ACADEMY - X,396.0,460.0,86.0,0.0,6.0,0.0,09/12/2017
12,X099,REV. J.A. POLITE AVE SCHOOL CAMPUS - X,479.0,670.0,71.0,X248,  ,METROPOLITAN HS - X,341.0,357.0,96.0,0.0,3.0,0.0,09/12/2017
12,X099,REV. J.A. POLITE AVE SCHOOL CAMPUS - X,479.0,670.0,71.0,X278,  ,PEACE & DIVERSITY ACAD - X,125.0,313.0,40.0,0.0,1.0,0.0,09/12/2017
12,X099,REV. J.A. POLITE AVE SCHOOL CAMPUS - X,479.0,670.0,71.0,X723,# ,X723 SPED - X,13.0,0.0,0.0,,,,09/12/2017
12,X102,P.S. 102 - X,1301.0,1074.0,121.0,X531,  ,ARCHER ELEMENTARY SCHOOL - X,521.0,428.0,122.0,18.0,2.0,3.0,09/12/2017
12,X102,P.S. 102 - X,1301.0,1074.0,121.0,X536,  ,P.S. 536 - X,438.0,396.0,111.0,18.0,2.0,3.0,09/12/2017
12,X102,P.S. 102 - X,1301.0,1074.0,121.0,X691,  ,BRONX LITTLE SCHOOL - X,342.0,250.0,137.0,18.0,1.0,3.0,09/12/2017
12,X116,I.S. 216 - X,996.0,1249.0,80.0,X217,  ,I.S. 217 - X,313.0,372.0,84.0,0.0,5.0,0.0,09/12/2017
12,X116,I.S. 216 - X,996.0,1249.0,80.0,X346,  ,SOUTH BRONX CLASSICAL CHARTER SCHO,429.0,422.0,102.0,0.0,2.0,3.0,09/12/2017
12,X116,I.S. 216 - X,996.0,1249.0,80.0,X384,  ,ENTRADA ACADEMY - X,254.0,455.0,56.0,0.0,2.0,0.0,09/12/2017
12,X129,I.S. 129 (PAIRED W P234) - X,902.0,894.0,101.0,X129,  ,I.S. 129 - X,543.0,515.0,105.0,0.0,5.0,0.0,09/12/2017
12,X129,I.S. 129 (PAIRED W P234) - X,902.0,894.0,101.0,X316,  ,I.S. 316 - X,359.0,379.0,95.0,0.0,2.0,0.0,09/12/2017
12,X134,P.S. 134 - X,687.0,722.0,95.0,X134,  ,P.S. 134 - X,687.0,722.0,95.0,54.0,4.0,3.0,09/12/2017
12,X136,P.S. 186 (OLD J136) - X,422.0,536.0,79.0,X186,  ,X186 SPED - X,422.0,536.0,79.0,0.0,,0.0,09/12/2017
12,X150,P.S. 150 - X,899.0,827.0,109.0,X150,  ,P.S. 150 - X,899.0,827.0,109.0,36.0,5.0,4.0,09/12/2017
12,X158,I.S. 158 - X,1540.0,1789.0,86.0,X267,  ,I.S. 267 - X,564.0,625.0,90.0,0.0,4.0,0.0,09/12/2017
12,X158,I.S. 158 - X,1540.0,1789.0,86.0,X479,  ,BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL,323.0,426.0,76.0,0.0,1.0,0.0,09/12/2017
12,X158,I.S. 158 - X,1540.0,1789.0,86.0,X482,  ,DR. IZQUIERDO HEALTH CHARTER SCHL - X,653.0,738.0,88.0,0.0,7.0,0.0,09/12/2017
12,X158,I.S. 158 - X,1540.0,1789.0,86.0,XSBH,  ,URBAN HEALTH PLAN - X,,,,,,,09/12/2017
12,X167,P.S. 214 - X,1333.0,1574.0,85.0,X214,  ,P.S. 214 - X,1090.0,1227.0,89.0,72.0,5.0,4.0,09/12/2017
12,X167,P.S. 214 - X,1333.0,1574.0,85.0,X383,  ,I.S. 383 - X,243.0,347.0,70.0,0.0,2.0,0.0,09/12/2017
12,X193,P.S. 211 - X,1223.0,1384.0,88.0,X124,  ,CHILDREN'S AID SOCIETY COMMUNITY CHARTER SCHOOL,298.0,172.0,173.0,0.0,1.0,3.0,09/12/2017
12,X193,P.S. 211 - X,1223.0,1384.0,88.0,X211,  ,P.S. 211 - X,630.0,679.0,93.0,106.0,4.0,3.0,09/12/2017
12,X193,P.S. 211 - X,1223.0,1384.0,88.0,X318,  ,I.S. 318 - X,295.0,533.0,55.0,0.0,2.0,0.0,09/12/2017
12,X198,P.S. 198 - X,768.0,836.0,92.0,X212,  ,P.S. 212 - X,454.0,456.0,100.0,36.0,3.0,3.0,09/12/2017
12,X198,P.S. 198 - X,768.0,836.0,92.0,X463,  ,URBAN SCHOLARS COMMUNITY SCHOOL,314.0,380.0,83.0,35.0,1.0,3.0,09/12/2017
12,X234,P.S. 234 (PAIRED W I129) - X**,669.0,515.0,130.0,X010,  ,X010 SPED - X,57.0,78.0,73.0,,,,09/12/2017
12,X234,P.S. 234 (PAIRED W I129) - X**,669.0,515.0,130.0,X300,  ,P.S. 300 - X,612.0,437.0,140.0,18.0,1.0,3.0,09/12/2017
12,X401,BRONX REGIONAL HS (OLD 133) - X,918.0,1680.0,55.0,M984,  ,LYFE,,,,,,,09/12/2017
12,X401,BRONX REGIONAL HS (OLD 133) - X,918.0,1680.0,55.0,Q950,  ,PATHWAYS TO GRADUATION - Q,216.0,716.0,30.0,,,,09/12/2017
12,X401,BRONX REGIONAL HS (OLD 133) - X,918.0,1680.0,55.0,X200,  ,ROADS CHARTER SCHOOL II,246.0,262.0,94.0,0.0,1.0,0.0,09/12/2017
12,X401,BRONX REGIONAL HS (OLD 133) - X,918.0,1680.0,55.0,X446,  ,ARTURO A. SCHOMBERG SATELLITE ACADEMY - X,192.0,297.0,65.0,0.0,3.0,0.0,09/12/2017
12,X401,BRONX REGIONAL HS (OLD 133) - X,918.0,1680.0,55.0,X480,  ,BRONX REGIONAL HS - X,264.0,405.0,65.0,0.0,6.0,0.0,09/12/2017
12,X420,JAMES MONROE CAMPUS - X,1672.0,2100.0,80.0,M984,  ,LYFE,,,,,,,09/12/2017
12,X420,JAMES MONROE CAMPUS - X,1672.0,2100.0,80.0,X388,  ,PAN AMERICAN INTER HS- X,441.0,517.0,85.0,0.0,2.0,0.0,09/12/2017
12,X420,JAMES MONROE CAMPUS - X,1672.0,2100.0,80.0,X521,  ,THE METROPOLITAN SOUNDVIEW HIGH SCHOOL - X,425.0,421.0,101.0,0.0,8.0,0.0,09/12/2017
12,X420,JAMES MONROE CAMPUS - X,1672.0,2100.0,80.0,X550,  ,WORLD CULTURES HS - X,390.0,491.0,79.0,0.0,1.0,0.0,09/12/2017
12,X420,JAMES MONROE CAMPUS - X,1672.0,2100.0,80.0,X692,  ,MONROE ACAD FOR VISUAL ARTS - X,416.0,587.0,71.0,0.0,11.0,0.0,09/12/2017
12,X420,JAMES MONROE CAMPUS - X,1672.0,2100.0,80.0,X995,  ,ALTERNATIVE LEARNING CENTER - X,0.0,84.0,0.0,0.0,1.0,0.0,09/12/2017
12,X420,JAMES MONROE CAMPUS - X,1672.0,2100.0,80.0,XSBH,  ,URBAN HEALTH PLAN - X,,,,,,,09/12/2017
12,X423,JAMES MONROE HS CAMPUS ANNEX - X,1076.0,1050.0,102.0,X242,  ,I.S. 242 - X,694.0,634.0,109.0,0.0,6.0,0.0,09/12/2017
12,X423,JAMES MONROE HS CAMPUS ANNEX - X,1076.0,1050.0,102.0,X478,  ,THE CINEMA SCHOOL - X,318.0,364.0,87.0,0.0,5.0,0.0,09/12/2017
12,X423,JAMES MONROE HS CAMPUS ANNEX - X,1076.0,1050.0,102.0,X721,  ,X721 SPED - X,64.0,52.0,123.0,,,,09/12/2017
12,X817,P.S. 811 ANNEX - X,29.0,44.0,66.0,X010,  ,X010 SPED - X,29.0,44.0,66.0,,,,09/12/2017
12,X834,P.S. 134 MINISCHOOL - X,64.0,71.0,90.0,X352,  ,X352 SPED - X,64.0,71.0,90.0,,,,09/12/2017
12,X878,FANNIE LOU HAMER FREEDOM HS - X,492.0,522.0,94.0,X682,  ,FANNIE LOU HAMER FREEDOM HS - X,492.0,522.0,94.0,0.0,6.0,0.0,09/12/2017
12,X879,WINGS ACADEMY - X,500.0,573.0,87.0,X684,  ,WINGS ACADEMY - X,500.0,573.0,87.0,0.0,8.0,0.0,09/12/2017
12,X936,P.S. 6 TRANSPORTABLE - X ##,,,,X994,  ,ALTERNATIVE LEARNING CENTER - X,,,,,,,09/12/2017
12,X941,P.S. 234 TRANSPORTABLE - X ##,,,,X300,  ,P.S. 300 - X,,,,,,,09/12/2017
12,X967,P.S. 67 TRANSPORTABLE - X ##,,,,X067,  ,P.S. 67 - X,,,,,,,09/12/2017
12,X973,M.S./H.S. 270 - X,680.0,501.0,136.0,X168,# ,X168 SPED - X,15.0,0.0,0.0,,,,09/12/2017
12,X973,M.S./H.S. 270 - X,680.0,501.0,136.0,X271,  ,EAST BRONX ACADEMY FOR THE FUTURE -X,665.0,501.0,133.0,0.0,2.0,0.0,09/12/2017
12,X976,P.S. 197 TEMP. C.R. BLDG. N - X,271.0,167.0,162.0,X196,  ,P.S. 196 - X,271.0,167.0,162.0,,,,09/12/2017
12,X982,P.S. 197 TEMP. C.R. BLDG S - X,200.0,182.0,110.0,X195,  ,P.S. 195 - X,200.0,182.0,110.0,,,,09/12/2017
12,X989,OFFSITE EDUCATIONAL SERVICES - X,65.0,71.0,92.0,Q950,  ,PATHWAYS TO GRADUATION - Q,65.0,71.0,92.0,,,,09/12/2017
13,K003,P.S. 3 - K,450.0,843.0,53.0,K003,  ,P.S. 3 - K,450.0,843.0,53.0,72.0,8.0,3.0,09/12/2017
13,K003,P.S. 3 - K,450.0,843.0,53.0,KCBO,  ,COMMUNITY BASED ORGANIZATION - K,,,,,,,09/12/2017
13,K008,P.S. 8 - K,715.0,543.0,132.0,K008,  ,P.S. 8 - K,715.0,543.0,132.0,0.0,1.0,4.0,09/12/2017
13,K009,P.S. 9 - K ,1162.0,1058.0,110.0,K009,  ,P.S. 9 - K,838.0,640.0,131.0,54.0,4.0,4.0,09/12/2017
13,K009,P.S. 9 - K ,1162.0,1058.0,110.0,K780,  ,BROOKLYN EAST COLLEGIATE CHARTER SCHOOL - K,324.0,418.0,78.0,0.0,1.0,3.0,09/12/2017
27,Q987,P.S. 146 TRANSPORTABLE - Q ##,,,,Q146,  ,P.S. 146 - Q,,,,,,,09/12/2017
13,K011,P.S. 11 - K ,831.0,757.0,110.0,K011,  ,P.S. 11 - K,831.0,757.0,110.0,72.0,6.0,4.0,09/12/2017
13,K020,P.S. 20 - K,916.0,718.0,128.0,K020,  ,P.S. 20 - K,401.0,336.0,119.0,18.0,5.0,3.0,09/12/2017
13,K020,P.S. 20 - K,916.0,718.0,128.0,K492,  ,I.S. 492- K,515.0,382.0,135.0,0.0,3.0,3.0,09/12/2017
13,K044,P.S. 44 - K ,539.0,742.0,73.0,K044,  ,P.S. 44 - K,223.0,367.0,61.0,54.0,1.0,2.0,09/12/2017
13,K044,P.S. 44 - K ,539.0,742.0,73.0,K757,  ,UNITY PREP CHARTER SCHOOL,316.0,375.0,84.0,0.0,0.0,0.0,09/12/2017
13,K046,P.S. 46 - K ,602.0,617.0,98.0,K046,  ,P.S. 46 - K,361.0,381.0,95.0,54.0,0.0,3.0,09/12/2017
13,K046,P.S. 46 - K ,602.0,617.0,98.0,K691,  ,FORT GREENE PREPARATORY ACADEMY - K,241.0,236.0,102.0,0.0,1.0,0.0,09/12/2017
13,K054,P.S. 54 - K ,292.0,642.0,45.0,K054,  ,P.S. 54 - K,241.0,554.0,44.0,46.0,4.0,2.0,09/12/2017
13,K054,P.S. 54 - K ,292.0,642.0,45.0,K231,* ,K231 SPED - K,51.0,88.0,58.0,,,,09/12/2017
13,K056,P.S. 56 - K ,373.0,847.0,44.0,K056,  ,P.S. 56 - K,200.0,546.0,37.0,18.0,4.0,2.0,09/12/2017
13,K056,P.S. 56 - K ,373.0,847.0,44.0,K351,  ,I.S. 351 - K,148.0,301.0,49.0,0.0,3.0,0.0,09/12/2017
13,K056,P.S. 56 - K ,373.0,847.0,44.0,K369,# ,K369 SPED - K,25.0,0.0,0.0,,,,09/12/2017
13,K056,P.S. 56 - K ,373.0,847.0,44.0,KCBO,  ,COMMUNITY BASED ORGANIZATION - K,,,,,,,09/12/2017
13,K067,P.S. 67 - K ,670.0,607.0,110.0,K067,  ,P.S. 67 - K,228.0,219.0,104.0,18.0,2.0,2.0,09/12/2017
13,K067,P.S. 67 - K ,670.0,607.0,110.0,K369,  ,K369 SPED - K,144.0,171.0,84.0,0.0,,0.0,09/12/2017
13,K067,P.S. 67 - K ,670.0,607.0,110.0,K536,  ,COMMUNITY ROOTS CHARTER - K,298.0,217.0,137.0,0.0,5.0,3.0,09/12/2017
13,K067,P.S. 67 - K ,670.0,607.0,110.0,KCBO,  ,COMMUNITY BASED ORGANIZATION - K,,,,,,,09/12/2017
13,K085,P.S. 753 (OLD P85/STERLING HS) - K,204.0,208.0,98.0,K753,  ,K753 SPED - K,204.0,208.0,98.0,0.0,,0.0,09/12/2017
13,K093,P.S. 93 - K,435.0,533.0,82.0,K093,  ,P.S. 93 - K,305.0,337.0,91.0,36.0,2.0,3.0,09/12/2017
13,K093,P.S. 93 - K,435.0,533.0,82.0,K266,  ,I.S. 266 - K,130.0,196.0,66.0,0.0,1.0,0.0,09/12/2017
13,K113,I.S. 113 - K,623.0,1305.0,48.0,K113,  ,I.S. 113 - K,414.0,959.0,43.0,0.0,6.0,0.0,09/12/2017
13,K113,I.S. 113 - K,623.0,1305.0,48.0,K372,  ,K372 SPED - K,54.0,102.0,53.0,,,,09/12/2017
13,K113,I.S. 113 - K,623.0,1305.0,48.0,K789,  ,COMPASS CHARTER SCHOOL,155.0,244.0,64.0,0.0,0.0,2.0,09/12/2017
13,K117,I.S. 117 - K,694.0,1081.0,64.0,K369,  ,K369 SPED - K,36.0,53.0,68.0,,,,09/12/2017
13,K117,I.S. 117 - K,694.0,1081.0,64.0,K412,  ,BROOKLYN COMM. HS OF COMMUNICATION - K,379.0,568.0,67.0,0.0,4.0,0.0,09/12/2017
13,K117,I.S. 117 - K,694.0,1081.0,64.0,K596,  ,KNWLEDGE & PWR PREP VII MIDDLE - K,49.0,132.0,37.0,0.0,2.0,0.0,09/12/2017
13,K117,I.S. 117 - K,694.0,1081.0,64.0,K616,  ,BKLYN HS FOR LEADERSHIP & COMM - K,230.0,328.0,70.0,0.0,3.0,0.0,09/12/2017
