Geo Dist,Bldg ID,Bldg Name,Bldg Enroll,Target Bldg Cap,Target Bldg Util,Org ID,Incl. Class,Organization Name,Org Enroll,Org Target Cap,Org Target Util,PreK Cap +,No. of Cluster / Spec Rms Reported +,No. of Cluster Rms Needed +,Data As Of
30,Q145,I.S. 145 - Q,2079,1733,120,Q145,  ,I.S. 145 - Q,2079,1733,120,,15,0,04/27/2015
30,Q145,I.S. 145 - Q,,,,QSBH,  ,ELMHURST HOSPITAL - Q,,,,,,,04/27/2015
30,Q145,I.S. 145 - Q,,,,QUFT,  ,UFT USE - Q,,,,,,,04/27/2015
30,Q148,P.S. 148 - Q,1041,942,111,Q148,  ,P.S. 148 - Q,1041,942,111,72,2,4,04/27/2015
30,Q149,P.S. 149 - Q,1275,1030,124,Q149,  ,P.S. 149 - Q,1275,1030,124,0,2,5,04/27/2015
30,Q150,P.S. 150 - Q,954,1024,93,Q150,  ,P.S. 150 - Q,954,1024,93,108,4,4,04/27/2015
30,Q151,P.S. 151 - Q,486,493,99,Q151,  ,P.S. 151 - Q,486,493,99,72,3,3,04/27/2015
30,Q152,P.S. 152 - Q,1362,1053,129,Q152,  ,P.S. 152 - Q,1362,1053,129,68,2,5,04/27/2015
30,Q166,P.S. 166 - Q,1240,1066,116,Q166,  ,P.S. 166 - Q,1240,1066,116,70,5,4,04/27/2015
30,Q166,P.S. 166 - Q,,,,QUFT,  ,UFT USE - Q,,,,,,,04/27/2015
30,Q171,P.S. 171 - Q,579,775,75,Q171,  ,P.S. 171 - Q,579,775,75,72,1,3,04/27/2015
30,Q204,I.S. 204 - Q,823,1547,53,Q204,  ,I.S. 204 - Q,704,1218,58,,7,0,04/27/2015
30,Q204,I.S. 204 - Q,,,,Q258,  ,ENERGY TECH HIGH SCHOOL,119,329,36,,1,0,04/27/2015
30,Q212,P.S. 212 - Q,808,582,139,Q212,  ,P.S. 212 - Q,808,582,139,0,1,4,04/27/2015
30,Q222,P.S. 222 (ECC) - Q,350,249,141,Q222,  ,P.S. 222 - Q,343,249,138,72,0,3,04/27/2015
30,Q222,P.S. 222 (ECC) - Q,,,,Q811,# ,Q811 SPED - Q,7,0,0,,,,04/27/2015
30,Q227,I.S. 227 - Q,1702,1733,98,Q227,  ,I.S. 227 - Q,1687,1733,97,0,19,5,04/27/2015
30,Q227,I.S. 227 - Q,,,,Q811,# ,Q811 SPED - Q,15,0,0,,,,04/27/2015
30,Q227,I.S. 227 - Q,,,,QCEP,  ,ADULT PROGRAM - Q,,,,,,,04/27/2015
30,Q228,P.S. 228 (ECC) - Q,370,214,173,Q228,  ,P.S. 228 - Q,370,214,173,68,0,3,04/27/2015
30,Q230,I.S. 230 - Q,997,836,119,Q230,  ,I.S. 230 -QUEENS,997,836,119,,6,0,04/27/2015
30,Q234,P.S. 234 - Q,809,850,95,Q234,  ,P.S. 234 - Q,643,613,105,36,2,3,04/27/2015
30,Q234,P.S. 234 - Q,,,,Q235,  ,I.S. 235 - Q,166,237,70,,5,0,04/27/2015
30,Q280,P.S. 280 - Q,478,494,97,Q280,  ,P.S. 280 - Q,478,494,97,0,4,3,04/27/2015
30,Q280,P.S. 280 - Q,,,,QCBO,  ,BEACON PROGRAM - Q,,,,,,,04/27/2015
30,Q292,P.S. 92 - Q**,808,686,131,Q092,  ,P.S. 92 - Q,808,686,131,36,2,8,04/27/2015
30,Q312,P.S./I.S. 78 - Q,229,637,36,Q078,  ,P.S. 78 - Q,195,585,33,36,6,3,04/27/2015
30,Q312,P.S./I.S. 78 - Q,,,,Q277,  ,THE RIVERVIEW SCHOOL,34,52,65,,,,04/27/2015
30,Q329,EAST ELMHURST COMMUNITY SCHOOL - Q,74,436,17,Q329,  ,EAST ELMHURST COMMUNITY SCHOOL,74,436,17,0,3,1,04/27/2015
30,Q404,HUNTERS POINT CAMPUS - Q,618,1038,60,Q277,* ,THE RIVERVIEW SCHOOL,50,88,57,,2,0,04/27/2015
30,Q404,HUNTERS POINT CAMPUS - Q,,,,Q291,  ,HUNTERS POINT COMMUNITY MIDDLE SCHOOL,98,397,25,,5,0,04/27/2015
30,Q404,HUNTERS POINT CAMPUS - Q,,,,Q301,  ,ACAD FOR CAREERS IN TV AND FILM -Q,470,553,85,,6,0,04/27/2015
30,Q445,WILLIAM C. BRYANT HS - Q**,2627,2595,101,Q445,  ,WILLIAM C. BRYANT HS - Q,2627,2595,101,,31,0,04/27/2015
30,Q450,NEWCOMERS HIGH SCHOOL (OLD LIC)-Q,1739,1285,135,Q555,  ,NEWCOMERS HIGH SCHOOL - Q,929,707,131,,8,0,04/27/2015
30,Q450,NEWCOMERS HIGH SCHOOL (OLD LIC)-Q,,,,Q575,  ,ACADEMY OF AMERICAN STUDIES - Q,810,578,140,,6,0,04/27/2015
30,Q451,ACADEMY OF AMERICAN STUD HS AX - Q,0,0,0,Q575,  ,ACADEMY OF AMERICAN STUDIES - Q,0,0,,,,,04/27/2015
30,Q452,LONG ISLAND CITY HS (NEW) - Q ,2556,2347,109,M984,  ,LYFE,,,,,,,04/27/2015
30,Q452,LONG ISLAND CITY HS (NEW) - Q ,,,,Q450,  ,LONG ISLAND CITY HS - Q,2520,2302,109,,39,0,04/27/2015
30,Q452,LONG ISLAND CITY HS (NEW) - Q ,,,,Q993,  ,Q993 SPED - Q,36,45,80,,,,04/27/2015
30,Q452,LONG ISLAND CITY HS (NEW) - Q ,,,,QUFT,  ,UFT USE - Q,,,,,,,04/27/2015
30,Q570,FRANK SINATRA HIGH SCHOOL-Q,794,833,95,Q501,  ,FRANK SINATRA SCL OF THE ARTS HS - Q,756,748,101,,20,0,04/27/2015
30,Q570,FRANK SINATRA HIGH SCHOOL-Q,,,,Q993,  ,Q993 SPED - Q,38,85,45,,,,04/27/2015
30,Q667,SKILLMAN HIGH SCHOOL - Q,98,153,64,Q004,  ,Q004 SPED - Q,98,153,64,,,,04/27/2015
30,Q725,HS FOR INFORMATION TECH - Q,982,841,117,Q502,  ,HS FOR INFORMATION TECH - Q,920,750,123,,13,0,04/27/2015
30,Q725,HS FOR INFORMATION TECH - Q,,,,Q721,* ,Q721 SPED - Q,62,91,68,,,,04/27/2015
30,Q725,HS FOR INFORMATION TECH - Q,,,,QCBO,  ,R.I.I.S.  SETTLEMENT - Q,,,,,,,04/27/2015
30,Q739,YOUNG WOMEN'S LEADERSHIP ACADEMY- Q,576,582,99,Q286,  ,YOUNG W. LEADERSHIP SCL ASTORIA- Q,576,582,99,,4,0,04/27/2015
30,Q797,PS 150 ANNEX - Q,244,213,115,Q150,  ,P.S. 150 - Q,244,213,115,,,,04/27/2015
30,Q798,BACCALAUREATE SCL FOR GLOBAL ED-Q,500,398,126,Q580,  ,BACCALAUREATE SCL FOR GLOBAL ED-Q,500,398,126,,6,0,04/27/2015
30,Q810,P.S. 11 MINISCHOOL - Q,300,201,149,Q011,  ,P.S. 11 - Q,300,201,149,,,,04/27/2015
30,Q868,P.S. 78  - Q,182,343,53,Q078,  ,P.S. 78 - Q,182,343,53,,,,04/27/2015
30,Q869,P.S. 69 PORTABLE - Q,76,90,84,Q069,  ,P.S. 69 - Q,76,90,84,,,,04/27/2015
30,Q885,RENAISSANCE CHARTER SCHOOL - Q,554,469,118,Q255,# ,Q255 SPED - Q,8,0,0,,,,04/27/2015
30,Q885,RENAISSANCE CHARTER SCHOOL - Q,,,,Q675,  ,RENAISSANCE CHARTER SCHOOL -QUEENS,546,469,116,0,3,3,04/27/2015
30,Q925,P.S. 151 TRANSPORTABLE - Q,105,,,Q255,  ,Q255 SPED - Q,105,,,,,,04/27/2015
30,Q932,P.S. 11 TRANSPORTABLE - Q,230,,,Q011,  ,P.S. 11 - Q,230,,,,,,04/27/2015
30,Q949,WILLIAM BRYANT HS TRANSPORTABLE-Q,0,,,Q445,  ,WILLIAM C. BRYANT HS - Q,0,,,,,,04/27/2015
30,Q970,P.S. 70 TRANSPORTABLE - Q,115,,,Q070,  ,P.S. 70 - Q,115,,,,,,04/27/2015
30,Q981,P.S. 85 TRANSPORTABLE - Q,160,,,Q085,  ,P.S. 85 - Q,160,,,,,,04/27/2015
30,Q997,P.S. 92 TRANSPORTABLE - Q,88,,,Q092,  ,P.S. 92 - Q,88,,,,,,04/27/2015
31,R001,P.S. 1 - S.I.,449,380,118,R001,  ,P.S. 1 - S.I.,449,380,118,17,4,3,04/27/2015
31,R002,I.S. 2 - S.I.,893,1175,76,R002,  ,I.S. 2 - S.I.,893,1175,76,,6,0,04/27/2015
31,R003,P.S. 3 - S.I.,788,569,138,R003,  ,P.S. 3 - S.I.,788,569,138,53,2,4,04/27/2015
31,R004,P.S. 4 - S.I.,782,979,80,R004,  ,P.S. 4 - S.I.,769,979,79,36,7,4,04/27/2015
31,R004,P.S. 4 - S.I.,,,,R037,# ,R037 SPED - S.I.,13,0,0,,,,04/27/2015
31,R005,P.S. 5 - S.I.,214,252,85,R005,  ,P.S. 5 - S.I.,214,252,85,0,2,2,04/27/2015
31,R006,P.S. 6 - S.I.,757,586,129,R006,  ,P.S. 6 - S.I.,757,586,129,36,4,4,04/27/2015
31,R007,I.S. 7 - S.I.,1248,1311,95,R007,  ,I.S. 7 - S.I.,1210,1258,96,,14,0,04/27/2015
31,R007,I.S. 7 - S.I.,,,,R025,  ,R025 SPED - S.I.,38,53,72,,,,04/27/2015
31,R008,P.S. 8 - S.I.,550,540,102,R008,  ,P.S. 8 - S.I.,550,540,102,36,2,3,04/27/2015
31,R011,P.S. 11 - S.I.,275,253,109,R011,  ,P.S. 11 - S.I.,275,253,109,18,2,3,04/27/2015
31,R013,P.S. 13 - S.I.,851,604,141,R013,  ,P.S. 13 - S.I.,851,604,141,36,1,4,04/27/2015
31,R014,P.S. 14 - S.I.,703,594,118,R014,  ,P.S. 14 - S.I.,200,276,72,0,0,2,04/27/2015
31,R014,P.S. 14 - S.I.,,,,R078,  ,P.S. 078 - S.I.,503,318,158,18,1,3,04/27/2015
31,R014,P.S. 14 - S.I.,,,,ROTH,  ,OTHER - S.I.,,,,,,,04/27/2015
31,R016,P.S. 16 - S.I.,730,832,88,R016,  ,P.S. 16 - S.I.,730,832,88,36,1,3,04/27/2015
31,R018,P.S. 18 - S.I.,617,630,98,R018,  ,P.S. 18 - S.I.,617,630,98,54,4,3,04/27/2015
31,R018,P.S. 18 - S.I.,,,,RCBO,  ,BEACON U.A.U. - S.I.,,,,,,,04/27/2015
31,R018,P.S. 18 - S.I.,,,,ROTH,  ,HEALTH AND HOSPITALS CORP - S.I.,,,,,,,04/27/2015
31,R018,P.S. 18 - S.I.,,,,RUFT,  ,UFT USE - S.I.,,,,,,,04/27/2015
31,R019,P.S. 19 - S.I.**,524,491,127,R019,  ,P.S. 19 - S.I.,524,491,127,36,3,6,04/27/2015
31,R020,P.S. 20 - S.I.,500,299,167,R020,  ,P.S. 20 - S.I.,500,299,167,0,0,3,04/27/2015
31,R021,P.S. 21 - S.I.,434,374,116,R021,  ,P.S. 21 - S.I.,434,374,116,0,2,3,04/27/2015
31,R022,P.S. 22 - S.I.,1062,993,107,R022,  ,P.S. 22 - S.I.,1055,993,106,36,6,4,04/27/2015
31,R022,P.S. 22 - S.I.,,,,R373,# ,R373 SPED - S.I.,7,0,0,,,,04/27/2015
31,R022,P.S. 22 - S.I.,,,,RCBO,  ,YMCA - S.I.,,,,,,,04/27/2015
31,R023,P.S. 23 - S.I.,497,464,107,R023,  ,P.S. 23 - S.I.,497,464,107,36,2,3,04/27/2015
31,R024,I.S. 24 - S.I.,1435,1650,87,R024,  ,I.S. 24 - S.I.,1387,1598,87,,8,0,04/27/2015
31,R024,I.S. 24 - S.I.,,,,R721,* ,R721 SPED - S.I.,48,52,92,,,,04/27/2015
31,R025,P.S. 25 ANNEX (OLD 4) - S. I.,53,106,50,R025,  ,R025 SPED - S.I.,53,106,50,,,,04/27/2015
31,R026,P.S. 26 - S.I.,211,166,127,R026,  ,P.S. 26 - S.I.,211,166,127,36,1,2,04/27/2015
31,R027,I.S. 27 - S.I.,1129,1309,86,R027,  ,I.S. 27 - S.I.,1129,1309,86,,12,0,04/27/2015
31,R029,P.S. 29 - S.I.,784,439,179,R029,  ,P.S. 29 - S.I.,784,439,179,17,0,4,04/27/2015
31,R030,P.S. 30 - S.I.,814,682,119,R030,  ,P.S. 30 - S.I.,809,682,119,18,1,4,04/27/2015
31,R031,P.S. 31 - S.I.,465,556,84,R031,  ,P.S. 31 - S.I.,465,556,84,18,1,3,04/27/2015
31,R032,P.S. 32 - S.I.,781,764,102,R032,  ,P.S. 32 - S.I.,781,764,102,72,6,4,04/27/2015
31,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,1159,1167,99,R025,# ,R025 SPED - S.I.,12,0,0,,,,04/27/2015
31,R034,I.S. 34 (OLD TOTTENVILLE) - S.I,,,,R034,  ,I.S. 34 - S.I.,1147,1167,98,,11,0,04/27/2015
31,R035,P.S. 35 - S.I.,369,218,169,R035,  ,P.S. 35 - S.I.,369,218,169,0,1,3,04/27/2015
31,R036,P.S. 36 - S.I.,934,775,121,R036,  ,P.S. 36 - S.I.,934,775,121,72,14,4,04/27/2015
31,R038,P.S. 38 - S.I.**,333,382,90,R038,  ,P.S. 38 - S.I.,333,382,90,18,2,6,04/27/2015
31,R039,P.S. 39 - S.I.,589,468,126,R039,  ,P.S. 39 - S.I.,589,468,126,36,4,3,04/27/2015
31,R039,P.S. 39 - S.I.,,,,RCBO,  ,"VIRTUAL ""Y"" - S.I.",,,,,,,04/27/2015
31,R040,P.S. 373 (OLD P40) - S.I.,213,250,85,R373,  ,R373 SPED - S.I.,213,250,85,,,,04/27/2015
31,R041,P.S. 41 - S.I.,713,610,117,R041,  ,P.S. 41 - S.I.,713,610,117,50,4,3,04/27/2015
31,R042,P.S. 42 - S.I.,639,667,96,R042,  ,P.S. 42 - S.I.,639,667,96,72,2,4,04/27/2015
31,R042,P.S. 42 - S.I.,,,,RUFT,  ,UFT TEACHER CENTER,,,,,,,04/27/2015
31,R043,JEROME PARKER CAMPUS - S.I.,1495,1533,98,R047,  ,CSI HS FOR INTERNATIONAL STUDIES - S.I.,527,554,95,,8,0,04/27/2015
31,R043,JEROME PARKER CAMPUS - S.I.,,,,R063,  ,I.S./J.H.S. 63 - S.I.,444,406,109,,5,0,04/27/2015
31,R043,JEROME PARKER CAMPUS - S.I.,,,,R064,  ,G MCCOWN EXPEDITIONARY LRNG SCL- R,467,477,98,,4,0,04/27/2015
31,R043,JEROME PARKER CAMPUS - S.I.,,,,R721,  ,R721 SPED - S.I.,57,96,59,,,,04/27/2015
31,R043,JEROME PARKER CAMPUS - S.I.,,,,RSFS,  ,FOOD SERVICES - S.I.,,,,,,,04/27/2015
31,R044,P.S. 44 - S.I.,890,822,108,R044,  ,P.S. 44 - S.I.,890,822,108,90,3,4,04/27/2015
31,R044,P.S. 44 - S.I.,,,,RCBO,  ,MULTIPLE C.B.O.'S - S.I.,,,,,,,04/27/2015
31,R045,P.S. 45 - S.I.,911,758,120,R045,  ,P.S. 45 - S.I.,911,758,120,0,4,4,04/27/2015
31,R046,P.S. 46 - S.I.,340,261,130,R046,  ,P.S. 46 - S.I.,340,261,130,28,1,3,04/27/2015
31,R048,P.S. 48 - S.I.,87,492,18,R009,  ,NAPLES STREET ELEMENTARY SCHOOL,87,492,18,36,0,1,04/27/2015
31,R049,I.S. 49 - S.I.,795,1177,68,R049,  ,I.S. 49 - S.I.,795,1177,68,,8,0,04/27/2015
31,R049,I.S. 49 - S.I.,,,,RCBO,  ,GEAR -UP PROGRAM - S.I.,,,,,,,04/27/2015
31,R050,P.S. 50 - S.I.,882,753,117,R050,  ,P.S. 50 - S.I.,882,753,117,82,3,4,04/27/2015
31,R051,I.S. 51 - S.I.,1129,1221,92,R051,  ,I.S. 51 - S.I.,1129,1221,92,,7,0,04/27/2015
31,R052,P.S. 52 - S.I.,514,505,102,R052,  ,P.S. 52 - S.I.,514,505,102,36,3,3,04/27/2015
31,R053,P.S. 53 - S.I.,662,643,103,R053,  ,P.S. 53 - S.I.,662,643,103,54,3,3,04/27/2015
31,R054,P.S. 54 - S.I.,822,746,110,R054,  ,P.S. 54 - S.I.,822,746,110,72,2,4,04/27/2015
31,R055,P.S. 55 - S.I.,665,557,119,R055,  ,P.S. 55 - S.I.,665,557,119,36,0,3,04/27/2015
31,R056,P.S. 56 - S.I.,723,698,104,R056,  ,P.S. 56 - S.I.,723,698,104,72,4,3,04/27/2015
31,R057,P.S. 57 - S.I.,658,843,78,R057,  ,P.S. 57 - S.I.,658,843,78,54,5,3,04/27/2015
31,R057,P.S. 57 - S.I.,,,,RCBO,  ,VIRTUAL Y - S.I.,,,,,,,04/27/2015
31,R057,P.S. 57 - S.I.,,,,RSBH,  ,STATEN ISLAND MENTAL HEALTH - S. I,,,,,,,04/27/2015
31,R058,P.S. 58 - S.I.,890,801,111,R058,  ,P.S. 58 - S.I.,799,738,108,36,3,4,04/27/2015
31,R058,P.S. 58 - S.I.,,,,R373,* ,R373 SPED - S.I.,91,63,144,,,,04/27/2015
31,R059,THE HARBOR VIEW SCHOOL - S.I.,80,556,14,R059,  ,THE HARBOR VIEW SCHOOL,80,556,14,32,2,1,04/27/2015
31,R060,P.S. 60 - S.I.,938,961,98,R060,  ,P.S. 60 - S.I.,938,961,98,68,6,4,04/27/2015
31,R061,I.S. 61 - S.I.,1183,1533,77,R061,  ,I.S. 61 - S.I.,1183,1533,77,,20,0,04/27/2015
31,R069,P.S. 69 - S.I.,940,877,107,R069,  ,P.S. 69 - S.I.,940,877,107,0,1,4,04/27/2015
31,R071,P.S./I.S. 48 - S.I.,783,887,88,R048,  ,P.S. 48 - S.I.,747,835,89,36,4,3,04/27/2015
31,R071,P.S./I.S. 48 - S.I.,,,,R373,  ,R373 SPED - S.I.,36,52,69,,,,04/27/2015
31,R071,P.S./I.S. 48 - S.I.,,,,RSST,  ,SCHOOL SAFETY - S.I.,,,,,,,04/27/2015
31,R072,I.S. 72 - S.I.,1252,1453,86,R072,  ,I.S. 72 - S.I.,1252,1453,86,,7,0,04/27/2015
31,R075,I.S. 75 - S.I.,1366,1559,88,R025,* ,R025 SPED - S.I.,24,33,73,,,,04/27/2015
31,R075,I.S. 75 - S.I.,,,,R075,  ,I.S. 75 - S.I.,1342,1526,88,,14,0,04/27/2015
31,R435,NEW DORP HS (NEW) - S. I.,2787,3345,83,R025,# ,R025 SPED - S.I.,15,0,0,,,,04/27/2015
31,R435,NEW DORP HS (NEW) - S. I.,,,,R440,  ,NEW DORP HS - S.I.,2734,3311,83,,33,0,04/27/2015
31,R435,NEW DORP HS (NEW) - S. I.,,,,R721,* ,R721 SPED - S.I.,38,34,112,,,,04/27/2015
31,R435,NEW DORP HS (NEW) - S. I.,,,,RSBH,  ,S. I. UNIVERSITY HEALTH - S. I.,,,,,,,04/27/2015
31,R440,STATEN ISLAND TECHNICAL HS - S.I.,1235,1180,105,R605,  ,STATEN ISLAND TECHNICAL HS - S.I.,1235,1180,105,,22,0,04/27/2015
31,R445,PORT RICHMOND HS - S. I.**,1805,2093,88,R025,# ,R025 SPED - S.I.,12,0,0,,,,04/27/2015
31,R445,PORT RICHMOND HS - S. I.**,,,,R445,  ,PORT RICHMOND HS - S.I.,1793,2093,86,,29,0,04/27/2015
31,R450,CURTIS HS - S. I.**,2411,1672,144,R025,# ,R025 SPED - S.I.,15,0,0,,,,04/27/2015
31,R450,CURTIS HS - S. I.**,,,,R450,  ,CURTIS HS - S.I.,2396,1672,143,,18,0,04/27/2015
31,R455,TOTTENVILLE HS - S. I. ,3991,3475,115,R025,# ,R025 SPED - S.I.,11,0,0,,,,04/27/2015
31,R455,TOTTENVILLE HS - S. I. ,,,,R455,  ,TOTTENVILLE HS - S.I.,3957,3475,114,,20,0,04/27/2015
31,R455,TOTTENVILLE HS - S. I. ,,,,R607,  ,YOUNG ADULT BORO CENTER - S.I.,,,,,,,04/27/2015
31,R455,TOTTENVILLE HS - S. I. ,,,,R721,# ,R721 SPED - S.I.,23,0,0,,,,04/27/2015
31,R460,SUSAN E. WAGNER HS - S. I.,3470,2798,124,Q950,  ,PATHWAYS TO GRADUATION - Q,9,11,82,,,,04/27/2015
31,R460,SUSAN E. WAGNER HS - S. I.,,,,R460,  ,SUSAN E. WAGNER HS - S.I.,3461,2787,124,,19,0,04/27/2015
31,R470,CONCORD HS (OLD 12)  - S.I.,169,283,60,R470,  ,CONCORD HS - S.I.,169,283,60,,3,0,04/27/2015
31,R470,CONCORD HS (OLD 12)  - S.I.,,,,RCBO,  ,MULTIPLE C.B.O.S - S.I.,,,,,,,04/27/2015
31,R600,RALPH MCKEE VOC HS - S. I. ,632,927,68,R600,  ,RALPH MCKEE VOC HS - S. I.,632,927,68,,23,0,04/27/2015
31,R722,P.S. 722 (OTC) - S.I.,219,228,96,R721,  ,R721 SPED - S.I.,219,228,96,,,,04/27/2015
31,R722,P.S. 722 (OTC) - S.I.,,,,RADM,  ,DIST 75 TRANSITION - S.I.,,,,,,,04/27/2015
31,R801,AUX. SERV - ST. GEORGE SCHOOL-S.I.,182,336,54,Q950,  ,PATHWAYS TO GRADUATION - Q,182,322,57,,,,04/27/2015
31,R801,AUX. SERV - ST. GEORGE SCHOOL-S.I.,,,,R971,  ,ALTERNATIVE LEARNING CENTER - S.I.,0,14,0,,0,0,04/27/2015
31,R802,P.S. 1 ANNEX - S.I.,72,120,60,R001,  ,P.S. 1 - S.I.,72,120,60,,,,04/27/2015
31,R814,CURTIS HS TRANSPORTABLE - R,0,,,R450,  ,CURTIS HS - S.I.,0,,,,,,04/27/2015
31,R815,PORT RICHMOND HS TRANS. - R,43,,,Q950,  ,PATHWAYS TO GRADUATION - Q,43,,,,,,04/27/2015
31,R815,PORT RICHMOND HS TRANS. - R,,,,R445,  ,PORT RICHMOND HS - S.I.,0,,,,,,04/27/2015
31,R816,P.S. 38 TRANSPORTABLE - S.I.,10,,,R038,  ,P.S. 38 - S.I.,10,,,,,,04/27/2015
31,R817,P.S. 19 TRANSPORTABLE - S.I.,100,,,R019,  ,P.S. 19 - S.I.,100,,,,,,04/27/2015
31,R818,P.S 37 TRANSPORTABLE - S.I.,0,,,R037,  ,R037 SPED - S.I.,,,,,,,04/27/2015
31,R819,P.S. 37 TRANSPORTABLE - S.I.,0,,,R037,  ,R037 SPED - S.I.,,,,,,,04/27/2015
31,R825,P.S. 25 (MOUNT LORETTO) - S.I.**,153,165,93,R025,  ,R025 SPED - S.I.,153,165,93,,,,04/27/2015
31,R825,P.S. 25 (MOUNT LORETTO) - S.I.**,,,,RADM,  ,REGION 7 SUSPENSION - STATEN ISLAN,,,,,,,04/27/2015
31,R825,P.S. 25 (MOUNT LORETTO) - S.I.**,,,,RSBH,  ,STATEN ISLAND MENTAL HEALTH - S.I.,,,,,,,04/27/2015
31,R826,P.S. 3 ANNEX - S.I.,241,226,107,R003,  ,P.S. 3 - S.I.,231,220,105,,,,04/27/2015
31,R826,P.S. 3 ANNEX - S.I.,,,,R025,  ,R025 SPED - S.I.,10,6,167,,,,04/27/2015
31,R827,P.S. 3 ANNEX GYM (CYO BLDG) - S.I.,0,0,0,R025,  ,R025 SPED - S.I.,,,,,,,04/27/2015
31,R829,ARTHUR D. PHILLIPS SCHOOL - S.I.,402,332,121,R065,  ,P.S. 65 - S.I.,402,332,121,36,1,3,04/27/2015
31,R831,P.S. 16 ANNEX - S.I.,295,270,109,R074,  ,P.S. 74 - S.I.,295,270,109,36,1,3,04/27/2015
31,R840,P.S. 37 ( OLD I24X)-STATEN ISLAND**,313,331,95,R037,  ,R037 SPED - S.I.,313,331,95,,,,04/27/2015
31,R843,P.S. 37 MINISCHOOL (OLD P32)-S.I.,0,0,0,R037,  ,R037 SPED - S.I.,,,,,,,04/27/2015
31,R844,P.S. 36 ANNEX - S.I.,0,252,0,R036,  ,P.S. 36 - S.I.,0,252,0,,,,04/27/2015
31,R848,P.S. 42 ANNEX - S.I.,300,283,106,R042,  ,P.S. 42 - S.I.,300,283,106,,,,04/27/2015
31,R861,ELIZABETH A. CONNELLY CAMPUS - S.I.,887,731,121,R373,* ,R373 SPED - S.I.,58,56,104,,,,04/27/2015
31,R861,ELIZABETH A. CONNELLY CAMPUS - S.I.,,,,R861,  ,P.S. 861 - S.I.,829,675,123,18,5,4,04/27/2015
31,R880,P.S. 80 (PETR COMPL-BLDG B) - S.I.,1272,1590,80,R080,  ,P.S. 80 - S.I.,1272,1590,80,0,10,5,04/27/2015
31,R883,P.S. 80 AX(PETR COMPL-BLDG K)-S.I.,0,0,0,R080,  ,P.S. 80 - S.I.,0,0,0,,,,04/27/2015
31,R884,P.S. 373 AX (PTR COMP-BLDG J)-S.I ,58,52,112,R373,  ,R373 SPED - S.I.,58,52,112,,,,04/27/2015
31,R885,P.S. 80 AX(PETR COMPL-BLDG D)-S.I.,0,0,0,R080,  ,P.S. 80 - S.I.,0,0,0,,,,04/27/2015
31,R885,P.S. 80 AX(PETR COMPL-BLDG D)-S.I.,,,,ROTH,  ,OTHER - S.I.,,,,,,,04/27/2015
31,R886,P.S. 80 AX(PETR COMPL-BLDG C)-S.I.,0,0,0,R080,  ,P.S. 80 - S.I.,0,0,0,,,,04/27/2015
31,R887,P.S. 80 AX(PETR COMPL-BLDG E)-S.I.,0,0,0,R080,  ,P.S. 80 - S.I.,0,0,0,,,,04/27/2015
31,R910,P.S. 25 TRANSPORTABLE - S.I.,0,,,R025,  ,R025 SPED - S.I.,,,,,,,04/27/2015
31,R973,P.S. 373 TEMP. C.R. BLDG. - S.I.  ,0,0,0,R373,  ,R373 SPED - S.I.,,,,,,,04/27/2015
32,K045,P.S. 45 - K ,759,1121,68,K045,  ,P.S. 45 - K,759,1121,68,54,10,4,04/27/2015
32,K075,P.S. 75 - K,446,568,79,K075,  ,P.S. 75 - K,446,568,79,34,5,3,04/27/2015
32,K086,P.S. 86 - K,456,453,101,K086,  ,P.S. 86 - K,456,453,101,0,0,3,04/27/2015
32,K106,P.S. 106 - K,595,878,68,K106,  ,P.S. 106 - K,595,878,68,36,3,3,04/27/2015
32,K111,I.S. 111 - K,802,1435,56,K347,  ,I.S. 347 - K,400,686,58,,9,0,04/27/2015
32,K111,I.S. 111 - K,,,,K349,  ,I.S. 349 - K,402,749,54,,6,0,04/27/2015
32,K116,P.S. 116 - K,518,441,117,K116,  ,P.S. 116 - K,518,441,117,0,1,3,04/27/2015
32,K123,P.S. 123 - K,841,989,85,K123,  ,P.S. 123 - K,841,989,85,18,8,4,04/27/2015
32,K145,P.S. 145 - K,837,1185,71,K145,  ,P.S. 145 - K,837,1185,71,72,9,4,04/27/2015
32,K151,P.S. 151 - K,384,511,75,K151,  ,P.S. 151 - K,384,511,75,18,4,3,04/27/2015
32,K162,I.S. 162 - K,483,902,54,K162,  ,I.S. 162 - K,483,902,54,,7,0,04/27/2015
32,K274,P.S. 274 - K,477,659,72,K274,  ,P.S. 274 - K,477,659,72,54,6,3,04/27/2015
32,K291,I.S. 291 - K,973,1718,57,K291,  ,I.S. 291 - K,514,1002,51,,8,0,04/27/2015
32,K291,I.S. 291 - K,,,,K564,  ,BUSHWICK COMMUNITY HS - K,328,405,81,,1,0,04/27/2015
32,K291,I.S. 291 - K,,,,K733,  ,"MATH, ENGINEERING, AND SCIENCE ACADEMY CHARTER HIGH SCHOOL",131,311,42,,4,0,04/27/2015
32,K291,I.S. 291 - K,,,,KCBO,  ,BEACON - K,,,,,,,04/27/2015
32,K296,I.S. 296 - K,968,1330,73,K053,  ,K053 SPED - K,47,37,127,,,,04/27/2015
32,K296,I.S. 296 - K,,,,K296,  ,I.S. 296 - K,102,210,49,,3,0,04/27/2015
32,K296,I.S. 296 - K,,,,K538,  ,ACHIEVEMENT FIRST CHARTER - K,564,605,93,0,3,4,04/27/2015
